Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length
1080	-26.78679	-47.69522	20.90843	0.0428774	0.0544472	0.0428375	0.0139225	0.0343075	0.0352263	0.0357645	0.0770865	0.020486	0.0209077	0.0241593	0.033815	0.0171803	0.0311032	0.0310494	0.00390134	0.00058199	0.0204825	0.12045	0.0425751	0.00564901	0.221615	1.25946	0.261256	0.519639	0.815275	1.22658	1.92441	3.82766	0.9705424	0.05865333	0.0604921	0.0768149	0.0604357	0.0196421	0.0484015	0.0496978	0.0504571	0.108755	0.028902	0.0294969	0.0340843	0.0477067	0.0242382	0.0438809	0.043805	0.00550407	0.00082108	0.028897	0.169932	0.0600656	0.00796971	0.7088101
1116	-32.57585	-48.9632	16.38735	0.0476335	0.0196921	0.00158379	0.00280159	0.00752826	0.00227494	0.00386138	0.00671539	0.0031119	0.00254306	0.0201945	0.0351248	0.0249761	0.0112934	0.0366731	0.000376941	0.000685586	0.036991	0.0458155	0.0244987	0.00971497	2.65858	0.44714	0.0175014	0.139041	0.540351	1.85065	7.19213	57.1383	2.925156	1.981912	0.138433	0.0572295	0.00460284	0.00814201	0.0218787	0.00661145	0.011222	0.0195164	0.00904384	0.00739068	0.0586896	0.10208	0.0725858	0.0328209	0.10658	0.00109547	0.00199246	0.107504	0.13315	0.0711983	0.0282338	0.3440904
1152	-33.57113	-51.48894	17.91781	0.335518	0.269001	0.0150952	0.115856	0.0786946	0.185418	0.0954612	0.128476	0.0560328	0.16974	0.401738	0.152104	0.362588	0.229409	0.458686	0.184895	0.0189896	0.0292451	0.0905657	0.0153057	0.0232944	0.164339	1.27855	0.760158	0.874815	0.959133	1.04261	1.1431	1.31552	0.1982867	0.04284507	0.0982163	0.0787447	0.00441883	0.0339146	0.0230363	0.0542774	0.0279444	0.0376089	0.0164025	0.0496881	0.117601	0.0445255	0.106141	0.0671549	0.134271	0.0541243	0.00555883	0.00856094	0.0265113	0.00448043	0.00681898	3.416113
1188	-36.34917	-54.24295	17.89378	0.013912	0.0120293	0.0145528	0.0531165	0.0549922	0.0120492	0.0379511	0.0226094	0.0349459	0.0935497	0.0299394	0.0164046	0.0841407	0.00655343	0.105136	0.0336685	0.0150943	0.0144582	0.158336	0.0194273	0.0131564	1.96976	0.676746	0.0557674	0.244685	0.64455	1.55147	4.08689	17.9316	2.087185	0.9702114	0.016444	0.0142186	0.0172014	0.0627837	0.0650008	0.0142422	0.0448583	0.0267244	0.0413061	0.110576	0.0353884	0.0193902	0.0994543	0.00774616	0.124271	0.0397962	0.0178415	0.0170896	0.187153	0.0229631	0.0155509	0.8460232
1224	-32.17239	-50.83302	18.66063	0.167407	0.361013	0.0183353	0.0160206	0.00837771	0.0213619	0.0218003	0.045021	0.0954244	0.034231	0.176497	0.0787386	0.0682571	0.0496227	0.148028	0.02076	0.114253	0.120835	0.037139	0.0267124	0.00429654	1.64068	0.786439	0.369915	0.61569	0.859577	1.16336	1.62419	2.70332	0.7190782	0.6954068	0.102444	0.220921	0.0112202	0.00980372	0.0051267	0.0130723	0.0133406	0.0275504	0.0583945	0.0209475	0.108007	0.0481838	0.0417696	0.0303664	0.090585	0.012704	0.0699168	0.0739443	0.022727	0.0163466	0.00262925	1.634132
1260	-29.09065	-48.62265	19.53199	0.0626306	0.10124	0.00158942	0.00602076	0.0414515	0.00422355	0.00477277	0.019826	0.00513881	0.00693299	0.0136275	0.084401	0.112618	0.0066513	0.0462873	0.0161507	0.0238588	0.0189784	0.014897	0.0329299	0.000855849	1.14676	0.951079	0.151257	0.398057	0.750223	1.33294	2.51221	6.61128	1.365716	0.4019167	0.100196	0.161963	0.00254274	0.00963196	0.0663137	0.00675679	0.00763542	0.0317175	0.00822102	0.0110913	0.0218012	0.135024	0.180165	0.0106407	0.0740499	0.0258378	0.0381691	0.0303614	0.0238321	0.0526809	0.00136918	0.625082
1296	-26.50884	-45.99667	19.48783	0.0599155	0.0757348	0.00554106	0.0425972	0.0259228	0.0149426	0.0372831	0.00603827	0.0180881	0.00732963	0.0289043	0.184403	0.0118842	0.0441195	0.255482	0.0648215	0.0392914	0.0348826	0.104157	0.0818878	0.0961322	1.36969	0.87677	0.402835	0.641829	0.8708	1.14837	1.55805	2.48241	0.6574351	0.5207328	0.048344	0.061108	0.0044709	0.0343703	0.0209163	0.0120567	0.0300825	0.00487209	0.0145947	0.00591405	0.023322	0.148789	0.009589	0.0355986	0.206141	0.0523024	0.031703	0.0281457	0.0840411	0.0660726	0.077566	1.23936
1332	-33.06612	-51.86241	18.79629	0.0756171	0.12771	0.0133159	0.00645509	0.05496	0.071734	0.00703017	0.0760248	0.0121604	0.0117892	0.0276823	0.106811	0.0222335	0.0646515	0.189458	0.0482266	0.0328598	0.0390068	0.218156	0.118584	0.0459267	1.12012	0.959962	0.14013	0.383496	0.741551	1.34852	2.60759	7.13622	1.420963	0.3889445	0.0551791	0.093192	0.00971685	0.00471039	0.0401053	0.0523456	0.00513004	0.0554766	0.00887368	0.00860278	0.0202003	0.0779419	0.0162242	0.0471773	0.138251	0.0351918	0.0239784	0.028464	0.159192	0.0865327	0.0335135	1.370393
1368	-27.72828	-47.6523	19.92402	0.0036355	0.00868832	0.00227903	0.0329499	0.0340428	0.0359895	0.019055	0.00404152	0.00401704	0.0113622	0.0481142	0.0371772	0.00109756	0.102067	0.0205606	0.0133387	0.0902495	0.00908289	0.0144995	0.055261	0.0574159	0.299711	1.23343	0.0725151	0.278117	0.670825	1.4907	3.5956	13.7902	1.897304	0.08099664	0.00600983	0.0143626	0.00376746	0.0544694	0.056276	0.0594941	0.0314997	0.00668102	0.00664056	0.0187829	0.0795375	0.0614575	0.00181437	0.168727	0.0339887	0.0220501	0.149191	0.0150149	0.023969	0.0913518	0.0949141	0.6049252
1404	-30.71069	-50.00545	19.29476	0.025086	0.0334437	0.114714	0.026078	0.0848647	0.0677422	0.00532007	0.0264056	0.0151363	0.00991472	0.0606345	0.0648571	0.09177	0.0363459	0.0275739	0.0067218	0.214824	0.0161474	0.198124	0.049471	0.00410138	0.672587	1.10914	0.109248	0.339651	0.713988	1.40058	2.9442	9.15347	1.60097	0.2021349	0.0212723	0.0283595	0.0972747	0.0221136	0.0719634	0.0574439	0.0045113	0.0223914	0.0128353	0.00840745	0.0514167	0.0549973	0.0778189	0.0308205	0.023382	0.00569994	0.182166	0.0136926	0.168005	0.0419503	0.00347788	1.179277
1440	-34.2202	-53.11953	18.89933	0.0354563	0.0262887	0.0110925	0.017044	0.0540072	0.0173138	0.0102579	0.0639343	0.00514811	0.00745715	0.0226636	0.0490518	0.00833912	0.0422374	0.0277761	0.0744049	0.00146701	0.140372	0.0566936	0.11127	0.0867706	1.5528	0.815734	0.132521	0.373195	0.735278	1.36003	2.67956	7.54598	1.461333	0.6345193	0.0407991	0.0302501	0.012764	0.0196123	0.0621454	0.0199227	0.0118037	0.0735684	0.00592386	0.00858084	0.0260788	0.0564432	0.00959571	0.0486021	0.0319615	0.0856168	0.00168807	0.161524	0.0652365	0.128037	0.0998458	0.8690461
1476	-33.25426	-53.27495	20.02069	0.1387	0.190546	0.013319	0.0162972	0.017356	0.103582	0.136071	0.0494712	0.0820242	0.0424568	0.0581888	0.14104	0.147339	0.031267	0.214625	0.0133856	0.115126	0.0635548	0.0425254	0.042571	0.017136	0.14959	1.28347	0.295161	0.551501	0.830553	1.20402	1.81323	3.38799	0.8823146	0.03885054	0.082728	0.113652	0.00794414	0.00972048	0.010352	0.0617816	0.0811599	0.0295072	0.0489235	0.0253234	0.0347068	0.0841233	0.0878804	0.0186493	0.128014	0.00798388	0.0686668	0.0379074	0.0253643	0.0253915	0.0102208	1.676582
1512	-28.24639	-48.36636	20.11996	0.113834	0.206929	0.0160807	0.0219085	0.0371272	0.226531	0.028467	0.0313389	0.0193379	0.0096987	0.000798019	0.168403	0.0667904	0.00107783	0.0693333	0.0452623	0.0179086	0.0356647	0.0603213	0.0931874	0.00924321	0.456208	1.18126	0.286994	0.544006	0.827014	1.20917	1.83822	3.48439	0.9026021	0.1287343	0.0889852	0.161759	0.0125705	0.0171262	0.0290228	0.177082	0.022253	0.024498	0.0151167	0.0075816	0.000623822	0.131643	0.0522109	0.000842553	0.0541987	0.0353821	0.0139994	0.0278795	0.0471539	0.0728458	0.00722553	1.279242
1548	-28.9084	-48.37809	19.46969	0.00475257	0.0355976	0.0069618	0.00260198	0.0309362	0.0107161	0.00154794	0.0409015	0.0183886	0.0137025	0.0252941	0.0136184	0.00106421	0.0134606	0.0198734	0.0236659	0.0350021	0.0449901	0.0121256	0.00368079	0.0158931	1.18597	0.938011	0.148265	0.394198	0.747946	1.33699	2.5368	6.74466	1.380158	0.4214476	0.0126811	0.0949839	0.0185759	0.00694276	0.0825461	0.0285935	0.00413031	0.109136	0.0490658	0.036562	0.0674915	0.0363375	0.0028396	0.0359166	0.0530275	0.0631468	0.0933948	0.120046	0.0323543	0.00982132	0.042407	0.3747753
1584	-30.82101	-51.83787	21.01686	0.0283742	0.0741304	0.00479047	0.0713423	0.0413506	0.0370489	0.0490369	0.137046	0.0470525	0.0369898	0.0566975	0.00931008	0.0190069	0.0178965	0.0719221	0.01229	0.0242423	0.0871183	0.051691	0.0225664	0.0249781	0.223983	1.25867	0.383629	0.626718	0.864351	1.15694	1.59561	2.60669	0.692758	0.05931733	0.0306788	0.0801513	0.00517955	0.0771367	0.0447091	0.0400581	0.0530197	0.148176	0.0508741	0.0399942	0.0613025	0.0100663	0.0205507	0.01935	0.0777636	0.0132882	0.0262113	0.094194	0.0558894	0.0243992	0.0270069	0.9248809
1620	-41.81943	-59.80932	17.98989	0.308136	0.125927	0.338074	0.0107756	0.0978409	0.16962	0.138461	0.0169349	0.0220434	0.00991146	0.0500121	0.147792	0.147307	0.108448	0.0808082	0.280905	0.0571449	0.0824042	0.047691	0.021866	0.0619269	0.249479	1.25017	0.0821019	0.29548	0.683619	1.4628	3.38433	12.18	1.807523	0.06651862	0.132587	0.0541849	0.145469	0.0046366	0.0420997	0.0729854	0.059578	0.00728687	0.009485	0.00426477	0.0215196	0.0635929	0.0633843	0.0466638	0.0347707	0.12087	0.0245887	0.0354575	0.0205208	0.00940864	0.0266464	2.32403
1656	-36.97747	-56.15006	19.17259	0.0678368	0.0238401	0.0191255	0.00944244	0.191341	0.201674	0.15044	0.0299315	0.105795	0.141675	0.0348769	0.00604677	0.158161	0.0858857	0.131717	0.0208325	0.00233951	0.0293656	0.0515839	0.0414716	0.0112848	1.38487	0.871709	0.431009	0.663343	0.879803	1.13662	1.50752	2.32013	0.608553	0.529563	0.0447866	0.0157395	0.0126269	0.00623401	0.126326	0.133147	0.0993219	0.0197611	0.0698471	0.0935358	0.0230261	0.00399214	0.10442	0.0567027	0.0869607	0.0137538	0.00154457	0.0193875	0.0340562	0.02738	0.00745037	1.514667
1692	-27.15604	-46.91554	19.7595	0.0196709	0.0300136	0.00130895	0.0165159	0.0171143	0.00385324	0.00350121	0.0173891	0.00362451	0.00116921	0.0079581	0.00504653	0.0195187	0.0110403	0.00571008	0.0118468	0.00229992	0.0030989	0.00554451	0.00399138	0.000800016	0.192817	1.26906	0.0738764	0.280652	0.672726	1.48649	3.56314	13.5361	1.883856	0.05064571	0.10298	0.157126	0.00685254	0.0864634	0.0895962	0.0201723	0.0183294	0.0910349	0.0189749	0.00612098	0.0416619	0.0264194	0.102183	0.0577979	0.0298932	0.0620198	0.0120404	0.0162233	0.0290264	0.0208955	0.00418821	0.1910162
1728	-26.60711	-45.99143	19.38431	0.112842	0.257709	0.0110699	0.0514152	0.067778	0.0978669	0.0134593	0.044059	0.0354569	0.0537555	0.0750501	0.141077	0.046001	0.0555865	0.13183	0.22861	0.0309438	0.0606774	0.00333119	0.0464314	0.0340334	1.04814	0.983952	0.436994	0.667819	0.881651	1.13424	1.49741	2.28836	0.5985828	0.3550794	0.0705712	0.161171	0.00692307	0.0321549	0.0423882	0.0612057	0.0084174	0.0275544	0.0221747	0.0336185	0.0469361	0.0882293	0.0287689	0.0347636	0.0824462	0.142972	0.0193521	0.0379475	0.00208332	0.0290381	0.0212844	1.598984
1764	-27.48301	-47.21429	19.73129	0.0028031	0.0170462	0.000510976	0.037782	0.00564495	0.0111912	0.00835003	0.00639517	0.0131424	0.00944157	0.00567278	0.0333601	0.160094	0.0217717	0.0102897	0.0368181	0.00117339	0.0231587	0.0122469	0.0177616	0.0267051	0.0421024	1.3193	0.0390092	0.205546	0.610436	1.63817	4.8651	25.635	2.345605	0.01063756	0.00607574	0.0369477	0.00110754	0.0818928	0.0122355	0.0242569	0.0180988	0.0138616	0.0284862	0.0204647	0.0122958	0.0723084	0.347004	0.0471903	0.0223029	0.0798035	0.00254333	0.0501967	0.0265452	0.0384983	0.0578836	0.4613594
1800	-25.42608	-46.12954	20.70346	0.0260038	0.0796893	0.00317053	0.0016345	0.00648264	0.0137956	0.0564516	0.00119918	0.0279181	0.021575	0.0587993	0.0842895	0.00682375	0.0523743	0.119633	0.109074	0.181933	0.0707721	0.0580785	0.00875363	0.053698	0.268382	1.24387	0.317415	0.571403	0.83979	1.19077	1.75008	3.15045	0.8297547	0.07192104	0.0249521	0.0764663	0.0030423	0.00156839	0.00622045	0.0132376	0.0541684	0.00115068	0.0267889	0.0207024	0.0564212	0.0808804	0.00654777	0.0502561	0.114794	0.104663	0.174575	0.0679097	0.0557295	0.00839959	0.0515262	1.04215
1836	-33.05552	-51.12044	18.06492	0.0216012	0.0338715	0.00786644	0.0210027	0.00278148	0.00770747	0.0200363	2.65857e-05	0.00230546	0.0158692	0.0128237	0.145877	0.0249465	0.040042	0.0779927	0.0397767	0.0072557	0.0190263	0.0730315	0.0249121	0.10997	1.92838	0.690539	0.0583506	0.250148	0.649006	1.54082	3.99763	17.1378	2.054445	0.9308579	0.0304791	0.0477922	0.0110995	0.0296346	0.00392463	0.0108751	0.028271	3.75122e-05	0.00325298	0.0223913	0.0180942	0.20583	0.0351993	0.0564988	0.110047	0.0561245	0.0102377	0.0268459	0.103047	0.0351507	0.155167	0.7087229
1872	-36.61535	-53.43724	16.8219	0.0922108	0.127276	0.0028698	0.0694986	0.00196406	0.0245135	0.0940558	0.109487	0.0319542	0.0280333	0.0104514	0.0646453	0.0450421	0.0739519	0.190354	0.014452	0.0469451	0.0314429	0.0580807	0.0768362	0.0853276	0.806518	1.06449	0.00511067	0.0762815	0.448059	2.23185	13.1093	195.669	3.815218	0.2525513	0.0720739	0.0994814	0.0022431	0.0543216	0.00153515	0.0191603	0.0735161	0.085577	0.0249761	0.0219114	0.00816902	0.0505281	0.0352058	0.0578024	0.148785	0.011296	0.0366933	0.0245765	0.0453971	0.0600568	0.0666939	1.279392
1908	-26.49148	-46.89691	20.40543	0.050836	0.205091	0.0382491	0.148532	0.0199903	0.0137579	0.105346	0.0919269	0.0407759	0.0111913	0.00273663	0.529944	0.0398683	0.0890728	0.115199	0.0655605	0.124577	0.0926729	0.0432977	0.0103573	0.0799642	0.0682837	1.31057	0.739518	0.863149	0.955125	1.04698	1.15855	1.35223	0.2181909	0.01736739	0.0264916	0.106877	0.0199324	0.0774029	0.0104174	0.00716952	0.0548976	0.0479049	0.0212491	0.00583203	0.00142611	0.276164	0.0207761	0.0464176	0.0600324	0.0341648	0.0649194	0.0482937	0.0225633	0.00539737	0.0416709	1.918946
1944	-30.3672	-50.6721	20.3049	0.0225946	0.0834188	0.0263951	0.0232506	0.0282611	0.0169963	0.0196975	0.0249099	0.0567477	0.0454482	0.0391976	0.160205	0.0475025	0.0307068	0.231519	0.0449476	0.0460961	0.0383848	0.0691255	0.0172329	0.00447662	0.668139	1.11062	0.374941	0.619756	0.861344	1.16098	1.61354	2.66708	0.7093205	0.2005302	0.020977	0.0774467	0.0245054	0.021586	0.0262378	0.0157795	0.0182873	0.0231265	0.052685	0.0421945	0.0363914	0.148735	0.0441017	0.0285084	0.214944	0.0417297	0.042796	0.0356367	0.0641766	0.0159991	0.00415613	1.077113
1980	-28.82171	-48.35776	19.53605	0.111854	0.102591	0.0389203	0.0281496	0.0237093	0.000506698	0.00103542	0.074001	0.0354246	0.0814367	0.0718788	0.0182284	0.095202	0.107586	0.339602	0.0218339	0.0171643	0.0557197	0.18173	0.00149678	0.00179343	0.886335	1.03789	0.305705	0.561023	0.835	1.1976	1.78246	3.27113	0.8569346	0.2846598	0.0793367	0.0727665	0.0276057	0.0199662	0.0168168	0.000359395	0.00073441	0.052488	0.0251262	0.0577621	0.0509828	0.0129292	0.0675256	0.0763093	0.240876	0.0154865	0.0121744	0.0395213	0.128899	0.00106165	0.00127206	1.409864
2016	-35.34082	-53.57248	18.23166	0.0122038	0.38522	0.0962868	0.0874775	0.167304	0.0321489	0.00726827	0.0713804	0.0387499	0.0447384	0.108737	0.0866302	0.0232255	0.134303	0.444073	0.0356838	0.0617988	0.0672781	0.174414	0.00685129	0.0109774	1.99012	0.669959	0.829477	0.912853	0.971954	1.02886	1.09547	1.20558	0.1351846	0.9901727	0.00582036	0.183722	0.0459219	0.0417205	0.0797921	0.0153327	0.00346644	0.0340433	0.0184809	0.021337	0.05186	0.0413164	0.0110769	0.0640529	0.211791	0.0170186	0.0294736	0.0320868	0.0831829	0.00326757	0.00523545	2.096751
2052	-34.10743	-54.16989	20.06245	0.0886584	0.191579	0.0779846	0.0741811	0.0133414	0.150689	0.0419085	0.120867	0.0430761	0.0745539	0.430598	0.195118	0.0105376	0.0293587	0.0702791	0.0423435	0.0206765	0.0209838	0.0935289	0.0202395	0.0431185	0.266363	1.24455	0.554463	0.750042	0.914174	1.09388	1.33326	1.80355	0.4264341	0.07134139	0.0478298	0.103354	0.0420715	0.0400196	0.00719749	0.0812943	0.022609	0.0652057	0.0232389	0.0402207	0.232301	0.105263	0.00568489	0.0158386	0.0379145	0.0228437	0.0111547	0.0113205	0.0504574	0.0109189	0.0232618	1.853621
2088	-25.76186	-46.06351	20.30165	0.0345125	0.0554371	0.000665147	0.00264722	0.0030539	0.00988199	0.00243482	0.037959	0.00601762	0.0169367	0.0442494	0.0322234	0.0409418	0.0185939	0.0256142	0.0300671	0.0245933	0.0508923	0.0220275	0.0130389	0.0290916	0.384527	1.20516	0.138674	0.381548	0.740374	1.35067	2.6209	7.21114	1.428514	0.1063559	0.0689038	0.110679	0.00132796	0.00528515	0.00609708	0.0197293	0.0048611	0.0757848	0.0120141	0.033814	0.0883435	0.0643336	0.0817398	0.0371225	0.0511384	0.0600286	0.0491003	0.101606	0.0439776	0.0260321	0.0580811	0.5008794
2124	-27.21884	-47.90324	20.6844	0.0115939	0.106915	0.00840394	0.0263838	0.0317166	0.00340017	0.0086778	0.0353026	0.0788806	0.000326383	0.0429566	0.0503829	0.0696659	0.0161537	0.0271857	0.0303063	0.0265022	0.00482182	0.000822228	0.00381554	0.0298764	0.414348	1.19522	0.255811	0.514328	0.812667	1.23052	1.94428	3.90914	0.9857721	0.1155573	0.0188798	0.174103	0.0136852	0.0429641	0.0516481	0.00553693	0.0141312	0.0574876	0.128451	0.000531491	0.0699516	0.0820449	0.113446	0.0263052	0.0442699	0.0493516	0.0431568	0.00785198	0.00133894	0.00621332	0.0486515	0.6140896
2160	-22.02695	-43.18308	21.15613	0.00332806	0.214218	0.053346	0.0116805	0.0412125	0.0080913	0.0177261	0.0937624	0.152648	0.0308975	0.0589641	0.0789063	0.104013	0.000628964	0.190833	0.138511	0.149902	0.0344396	0.0217695	0.0574888	0.0774073	0.0786338	1.30712	0.993077	0.996617	0.998943	1.00106	1.00339	1.00697	0.005023507	0.02005265	0.0021614	0.139123	0.0346453	0.00758582	0.0267653	0.00525486	0.0115121	0.0608936	0.0991368	0.0200663	0.038294	0.0512454	0.0675507	0.000408478	0.123936	0.0899553	0.0973534	0.0223667	0.0141381	0.0373359	0.0502719	1.539774
2196	-30.95919	-47.29582	16.33663	0.000531429	0.0809785	0.00870647	0.000954255	0.0145346	0.00234938	0.012309	0.0373391	0.023933	0.00579251	0.0279313	0.00734663	0.0305654	0.019697	0.0997487	0.0283377	0.0171364	0.00500093	0.014132	0.019657	0.0322289	3.25508	0.248306	0.0600628	0.253701	0.651868	1.53405	3.94164	16.6492	2.033534	4.369725	0.0010863	0.165529	0.017797	0.0019506	0.0297103	0.00480239	0.0251609	0.0763253	0.0489218	0.0118405	0.0570946	0.0150173	0.0624791	0.0402629	0.203897	0.0579254	0.0350288	0.0102225	0.0288873	0.0401811	0.0658795	0.4892103
2232	-35.65648	-54.42957	18.7731	0.00512632	0.0575664	0.0530154	0.0191482	0.0265843	0.0160574	0.0354561	0.0679562	0.0678838	0.200592	0.024343	0.0772225	0.125631	0.00877251	0.0131547	0.0084326	0.0457161	0.0404944	0.0571379	0.104469	0.0105665	1.71312	0.762292	0.177984	0.430932	0.769028	1.30034	2.32055	5.61849	1.248063	0.7491106	0.00481197	0.0540364	0.0497645	0.017974	0.0249541	0.0150727	0.0332819	0.0637891	0.0637212	0.188291	0.0228503	0.0724872	0.117928	0.00823458	0.012348	0.00791551	0.0429128	0.0380113	0.0536342	0.0980629	0.00991857	1.065326
2268	-31.64381	-51.9648	20.321	0.175814	0.0813754	0.167513	0.0378191	0.0358881	0.0458556	0.0111646	0.00944943	0.0894087	0.242466	0.0116416	0.0059604	0.0312212	0.0390164	0.0671339	0.0228733	0.0455108	0.198217	0.0415407	0.0386805	0.12878	0.466894	1.1777	0.599636	0.779247	0.925134	1.08092	1.28329	1.66768	0.3698008	0.1321484	0.115112	0.0532795	0.109677	0.0247616	0.0234973	0.0300234	0.00730988	0.0061869	0.0585393	0.158752	0.00762219	0.0039025	0.0204417	0.0255455	0.0439551	0.014976	0.0297976	0.12978	0.0271983	0.0253256	0.0843172	1.52733
2304	-27.08539	-47.97311	20.88772	0.137077	0.0205347	0.0542849	0.109771	0.0116419	0.0504505	0.0247888	0.0755731	0.0163249	0.102192	0.0318485	0.133236	0.0523838	0.0921466	0.103328	0.00643719	0.0703767	0.0496824	0.102278	0.0229114	0.0537493	0.229236	1.25692	0.592201	0.77452	0.923379	1.08298	1.29112	1.68862	0.3788227	0.06079293	0.103767	0.0155447	0.0410933	0.0830957	0.00881285	0.0381907	0.0187649	0.0572083	0.0123579	0.0773587	0.0241091	0.100859	0.0396541	0.0697543	0.0782183	0.00487291	0.0532747	0.0376092	0.0774236	0.0173438	0.0406878	1.321016
2340	-35.17227	-54.89689	19.72462	0.0206594	0.0682024	0.0180351	0.00829075	0.00250921	0.0336447	0.0109818	0.00496329	0.0476638	0.00822159	0.0296089	0.0459135	0.00423417	0.0067324	0.0709424	0.0245588	0.033154	0.0248705	0.0467656	0.00276339	0.0003729	0.339394	1.2202	0.057647	0.248673	0.647809	1.54366	4.02135	17.3469	2.063216	0.09271522	0.0402649	0.132925	0.0351501	0.0161585	0.0048904	0.0655729	0.0214032	0.00967337	0.0928959	0.0160237	0.0577071	0.0894845	0.00825232	0.0131213	0.138265	0.0478645	0.0646166	0.0484722	0.0911453	0.0053858	0.000726775	0.5130886
2376	-31.15132	-51.88339	20.73207	0.0126609	0.0265334	0.0486	0.0225157	0.257563	0.111366	0.0683039	0.0376404	0.0478494	0.0243996	0.0609731	0.0182717	0.0544734	0.0229965	0.0875423	0.0214402	0.0265071	0.0400646	0.0620239	0.0131716	0.122467	0.640649	1.11978	0.770153	0.880407	0.961042	1.04054	1.13584	1.29844	0.1888407	0.1907063	0.0106631	0.0223465	0.040931	0.0189628	0.21692	0.0937928	0.0575256	0.0317008	0.0402988	0.0205493	0.0513517	0.0153884	0.0458775	0.0193677	0.0737282	0.0180569	0.0223243	0.0337425	0.0522366	0.0110932	0.103142	1.187364
2412	-24.98596	-45.36243	20.37647	0.0209393	0.146623	0.0138961	0.00414666	0.0354551	0.0118416	0.0132028	0.00562797	0.00404503	0.00222013	0.029005	0.026759	0.0326891	0.00705745	5.64591e-05	0.000838745	0.0362954	0.00841311	0.0415292	0.000145337	0.0161875	0.405549	1.19815	0.160381	0.409592	0.756939	1.32111	2.44146	6.23515	1.323362	0.1128265	0.0458216	0.320857	0.0304088	0.00907417	0.0775866	0.025913	0.0288918	0.0123157	0.00885177	0.00485832	0.0634719	0.0585569	0.0715338	0.0154439	0.00012355	0.00183543	0.0794254	0.0184105	0.0908787	0.000318042	0.0354233	0.4569744
2448	-30.24975	-50.62281	20.37307	0.117014	0.0339584	0.0593741	0.0113757	0.0167964	0.00923791	0.0100961	0.0279946	0.00535534	0.0142646	0.0016154	0.00715991	0.017903	0.0183927	0.000106423	0.0163117	0.0110094	0.159724	0.00965393	0.054649	0.0369156	0.25117	1.24961	0.125454	0.363353	0.729173	1.37142	2.75215	7.97107	1.500959	0.06699968	0.183147	0.0531506	0.0929306	0.0178049	0.0262892	0.0144589	0.0158021	0.0438163	0.00838202	0.0223265	0.00252837	0.0112065	0.0280212	0.0287876	0.00016657	0.0255306	0.0172316	0.249995	0.01511	0.0855349	0.0577792	0.6389084
2484	-39.96661	-56.41077	16.44417	0.267677	0.0483107	0.00973556	0.00967425	0.0744628	0.00649387	0.0499969	0.00208681	0.0201139	0.0753557	0.0169431	0.0189148	0.0848492	0.176221	0.00854548	0.00211948	0.0850725	0.204074	0.0623186	0.0456501	0.0447967	3.06806	0.310645	0.103119	0.330219	0.707742	1.41294	3.02829	9.69757	1.642722	3.292139	0.203803	0.0367826	0.00741242	0.00736574	0.0566941	0.00494427	0.0380664	0.00158884	0.0153142	0.057374	0.0129001	0.0144012	0.0646021	0.13417	0.00650632	0.00161372	0.0647722	0.155377	0.0474479	0.0347569	0.0341071	1.313412
2520	-30.64474	-51.16214	20.5174	0.0849816	0.0620286	0.0190481	0.00989379	0.0280874	0.00873963	0.00253996	0.0556428	0.0545105	0.013463	0.0030694	0.0159666	0.00639608	0.0406119	0.0267899	0.0255247	0.00840035	0.11315	0.0310963	0.0247517	0.00793718	0.852727	1.04909	0.402554	0.641611	0.870708	1.14849	1.55858	2.48414	0.6579388	0.2709416	0.13224	0.0965232	0.0296408	0.0153958	0.043707	0.0135998	0.00395245	0.0865862	0.0848242	0.0209499	0.00477632	0.0248458	0.00995298	0.0631964	0.041688	0.0397192	0.0130718	0.176073	0.0483892	0.0385163	0.0123511	0.6426291
