Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length
10512	-33.80138	-51.64658	17.8452	0.0190953	0.00749152	0.0106346	0.00119165	8.29489e-05	0.00449535	0.0173496	0.00828722	0.000201635	0.00646885	0.0130817	0.00125804	0.000363089	0.0480015	0.0134036	0.0098886	0.00387295	0.00916159	0.00693622	0.00548493	0.00812128	2.03634	0.654553	0.0719234	0.277008	0.66999	1.49256	3.61	13.9037	1.903228	1.037013	0.0979887	0.0384433	0.0545724	0.00611506	0.000425658	0.0230682	0.0890309	0.0425265	0.0010347	0.0331953	0.0671295	0.0064557	0.00186322	0.246323	0.0687814	0.0507441	0.0198743	0.0470134	0.0355937	0.0281463	0.0416749	0.1948721
10548	-42.95033	-61.68274	18.73241	0.00331079	0.104445	0.0459004	0.0151072	0.1082	0.047588	0.00827055	0.000135039	0.0272069	0.0469888	0.0203086	0.0331682	0.179771	0.016716	0.0664492	0.0228865	0.0566329	0.0351091	0.00922794	0.0465441	0.107265	1.03309	0.98897	0.0635871	0.260856	0.657548	1.5208	3.83354	15.7265	1.992304	0.3482035	0.00330672	0.104316	0.045844	0.0150886	0.108067	0.0475295	0.00826038	0.000134873	0.0271734	0.0469311	0.0202836	0.0331274	0.17955	0.0166955	0.0663675	0.0228583	0.0565633	0.035066	0.0092166	0.0464869	0.107133	1.001231
10584	-30.98322	-49.37753	18.39432	0.182468	0.0661309	0.00140786	0.0727334	0.0525568	0.100437	0.00272072	0.00845585	0.127993	0.046308	0.00734968	0.177894	0.00991366	0.0991202	0.014497	0.0303437	0.176555	0.0335086	0.169322	0.0966129	0.14529	2.35421	0.548597	0.677093	0.826812	0.942394	1.06113	1.20947	1.4769	0.2819586	1.430441	0.112522	0.0407808	0.00086818	0.0448523	0.0324101	0.0619364	0.00167778	0.00521445	0.0789289	0.0285566	0.00453231	0.109701	0.00611343	0.0611242	0.00893981	0.018712	0.108876	0.0206637	0.104416	0.059578	0.0895958	1.62162
10620	-27.38237	-47.81932	20.43695	0.0040334	0.0245952	0.00186559	0.0204567	0.0590153	0.00956078	0.00269129	0.0667057	0.0280292	0.0399919	0.0331306	0.0110929	0.0988475	0.102634	0.00140082	0.0401257	0.17871	0.00132773	0.120476	0.0345486	0.0118755	1.23116	0.922947	0.754183	0.871456	0.957983	1.04386	1.14751	1.32594	0.2039919	0.444648	0.00452625	0.0276005	0.00209355	0.0229563	0.0662265	0.010729	0.00302014	0.0748565	0.0314541	0.0448785	0.0371788	0.0124483	0.110926	0.115175	0.00157199	0.0450287	0.200546	0.00148997	0.135198	0.0387702	0.0133266	0.8911142
10656	-34.57005	-49.75799	15.18794	0.000681176	0.126916	0.0333472	0.0188351	0.00183726	0.00288302	0.0143282	0.0397493	0.028885	0.0498052	0.0357003	0.00290706	0.0326067	0.083392	0.0432382	0.0304627	0.0583721	0.0370064	0.0107945	0.0207985	0.00715266	3.42385	0.192052	0.0239778	0.162117	0.566867	1.76408	6.16838	41.7053	2.697501	5.942579	0.00100217	0.186723	0.0490618	0.027711	0.00270306	0.00424161	0.0210803	0.0584808	0.0424967	0.0732755	0.0525238	0.00427699	0.0479723	0.12269	0.0636139	0.0448179	0.0858794	0.0544454	0.0158813	0.0305995	0.0105233	0.6796983
10692	-28.39781	-48.70375	20.30594	0.0147424	0.0269061	0.00165887	0.0106451	0.0715715	0.00280963	0.0201785	0.0302621	0.0604081	0.00759362	0.145599	0.0205014	0.0151069	0.0517053	0.0754119	0.0581436	0.00686387	0.0257694	0.00718054	0.0287731	0.0685426	0.443868	1.18538	0.176076	0.428672	0.767768	1.30248	2.33278	5.67938	1.255856	0.1248177	0.0196467	0.035857	0.00221072	0.0141864	0.0953812	0.00374431	0.0268913	0.0403294	0.080504	0.0101198	0.194035	0.0273216	0.0201326	0.0689061	0.100499	0.0774862	0.00914727	0.0343421	0.00956929	0.038345	0.0913447	0.7503734
10728	-26.77354	-47.57715	20.80361	0.00194607	0.0356325	0.00565638	0.009708	0.0232118	0.0070152	0.0149173	0.00794829	0.00500964	0.0416187	0.0168536	0.0347775	0.030361	0.016276	0.0701787	0.0398048	0.0385096	0.0151618	0.0164778	0.0064392	0.0103726	0.0812944	1.30624	0.164381	0.414542	0.759781	1.31617	2.4123	6.08342	1.30555	0.02074521	0.00434511	0.0795587	0.0126293	0.0216756	0.0518263	0.0156633	0.0333068	0.0177466	0.0111853	0.0929246	0.0376299	0.0776497	0.0677888	0.0363403	0.156692	0.0888746	0.0859826	0.0338527	0.0367908	0.0143772	0.0231596	0.4478764
10764	-28.2752	-48.89202	20.61682	0.13403	0.0948006	0.0273653	0.0612409	0.0647377	0.0089543	0.000405758	0.0378279	0.0281034	0.0428646	0.107986	0.0249839	0.0353713	0.0412235	0.167585	0.0165325	0.13217	0.0642668	0.126235	0.00816705	0.0579519	0.253965	1.24868	0.399959	0.639591	0.869851	1.14962	1.5635	2.50025	0.662615	0.06779565	0.104482	0.0739011	0.0213324	0.0477399	0.0504658	0.00698026	0.000316306	0.0294885	0.0219078	0.0334148	0.0841794	0.019476	0.0275734	0.0321355	0.13064	0.0128878	0.103033	0.0500987	0.0984053	0.00636657	0.045176	1.282803
10800	-31.50356	-50.13558	18.63203	0.121224	0.0390311	0.0369158	0.0515945	0.187836	0.0258632	0.00569513	0.0497471	0.0356477	0.0397184	0.18428	0.0677759	0.00400061	0.0926695	0.101757	0.377526	0.031949	0.270433	0.0102561	0.190062	0.0694395	0.208011	1.264	0.09131	0.311202	0.694766	1.43933	3.21335	10.9517	1.730662	0.05485549	0.0608121	0.0195799	0.0185188	0.0258824	0.0942281	0.0129743	0.00285696	0.0249556	0.0178827	0.0199247	0.0924441	0.0339998	0.00200691	0.0464876	0.0510466	0.189386	0.0160272	0.135662	0.00514497	0.0953446	0.0348343	1.993423
10836	-28.27521	-47.88662	19.61141	0.336849	0.0231125	0.00343688	0.0425966	0.0572635	0.0772618	0.00147455	0.158542	0.0824569	0.00853404	0.106075	0.0629564	0.0365083	0.097389	0.000662734	0.0743318	0.157305	0.0332136	0.175352	0.132204	0.125129	0.569102	1.14363	0.442115	0.671624	0.883215	1.13223	1.48893	2.26186	0.5901589	0.1658756	0.187905	0.0128929	0.0019172	0.0237617	0.0319434	0.0430991	0.000822553	0.0884398	0.0459971	0.00476056	0.0591723	0.0351191	0.0203655	0.0543267	0.000369694	0.0414647	0.0877497	0.0185276	0.097817	0.0737475	0.0698007	1.792655
10872	-37.30567	-55.40618	18.10051	0.0962122	0.0708175	0.0190181	0.0663343	0.0574555	0.0449346	4.7124e-05	0.0324315	0.30887	0.0231947	0.0399784	0.0561101	0.00156784	0.13756	0.00115728	0.0330424	0.0731874	0.0748889	0.00933344	0.00764671	0.0572685	2.13051	0.623162	0.155411	0.403351	0.753322	1.32745	2.47923	6.43456	1.346126	1.139627	0.0794449	0.0584759	0.0157038	0.0547739	0.0474425	0.0371036	3.89115e-05	0.0267796	0.255042	0.0191524	0.0330112	0.0463315	0.0012946	0.113587	0.000955596	0.0272839	0.0604327	0.0618376	0.00770686	0.00631408	0.047288	1.211056
10908	-30.87656	-49.89538	19.01882	0.00266226	0.207043	0.0372457	0.010161	0.0835796	0.0119095	0.176003	0.082215	0.0766239	0.130558	0.341631	0.175189	0.0622042	0.147824	0.0625402	0.218114	0.0887164	0.0183035	0.244984	0.137213	0.0144439	0.849062	1.05031	0.901687	0.950781	0.984377	1.01587	1.05177	1.10903	0.074829	0.2694632	0.00114301	0.0888914	0.015991	0.00436251	0.0358839	0.00511319	0.075565	0.0352981	0.0328976	0.0560537	0.146675	0.0752156	0.0267067	0.0634664	0.0268509	0.0936446	0.0380894	0.00785838	0.105181	0.058911	0.00620131	2.329164
10944	-32.73466	-52.75443	20.01978	0.0520208	0.0943989	0.0299583	0.0138315	0.0278453	0.00425676	0.0100242	0.0735633	0.0234235	0.0696614	0.0616042	0.0380298	0.0396256	0.00219535	0.0347406	0.0828166	0.0572689	0.0392947	0.0341452	0.0173396	0.0763046	1.73679	0.754405	0.805448	0.899858	0.967616	1.03347	1.11129	1.24155	0.1564409	0.7673975	0.0589571	0.106986	0.0339529	0.0156758	0.0315581	0.00482435	0.0113608	0.0833721	0.0265468	0.07895	0.0698184	0.0431007	0.0449092	0.00248807	0.0393729	0.0938592	0.064905	0.0445342	0.0386981	0.0196517	0.0864789	0.8823492
10980	-26.08983	-46.79576	20.70592	0.0633078	0.0813855	0.0295845	0.00183189	0.103712	0.0686526	0.0135347	0.0152666	0.0589234	0.0163718	0.0114938	0.0410789	0.00415843	0.00282443	0.0094833	0.117418	0.0596247	0.0889192	0.0519901	0.0282312	0.0226992	0.4808	1.17307	0.378514	0.622629	0.862588	1.1593	1.60609	2.64191	0.7024627	0.1366221	0.071093	0.0913939	0.0332226	0.00205717	0.116466	0.0770951	0.0151991	0.017144	0.0661695	0.0183851	0.0129073	0.0461306	0.00466981	0.00317176	0.0106495	0.131857	0.0669571	0.099854	0.0583835	0.031703	0.0254906	0.8904916
11016	-29.75905	-50.71422	20.95517	0.0328769	0.0319083	0.0463956	0.0106122	0.024976	0.0239684	0.0162726	0.00961409	0.0217912	0.000856499	0.015905	0.0271835	0.0271085	0.0455443	0.019836	0.0033456	0.0822857	0.048424	0.0321077	0.00819608	0.0160161	0.287043	1.23765	0.288547	0.545439	0.827694	1.20818	1.83338	3.46564	0.8986994	0.07730857	0.0602998	0.0585232	0.0850945	0.0194639	0.0458087	0.0439606	0.0298458	0.0176333	0.0399674	0.00157091	0.0291715	0.0498575	0.0497199	0.0835332	0.0363813	0.00613619	0.150921	0.0888149	0.0588891	0.0150325	0.0293753	0.5452242
11052	-28.6915	-46.76233	18.07083	0.012178	0.0198068	0.00446834	0.00502813	0.00856167	0.000236627	0.00273229	0.00500653	0.00369401	0.00528679	0.0232781	0.0145775	0.014222	0.00224908	0.00551235	0.00315029	0.0169977	0.00793743	0.0341769	0.0225403	0.00147443	1.83981	0.720064	0.0698454	0.273076	0.667007	1.49923	3.66199	14.3173	1.924427	0.8516885	0.0571429	0.0929392	0.0209668	0.0235935	0.0401739	0.00111032	0.0128207	0.0234921	0.0173334	0.0248072	0.109228	0.0684019	0.0667337	0.0105534	0.0258656	0.0147821	0.0797581	0.0372448	0.160368	0.105766	0.00691848	0.2131152
11088	-27.64862	-46.60892	18.9603	0.0654298	0.202703	0.00757945	0.0529748	0.0413337	0.00147774	0.000201127	0.103993	0.00252209	0.0256334	0.0105991	0.133548	0.129126	0.288739	0.115779	0.00857523	0.07145	0.0507738	0.1936	0.0841563	0.00892224	0.728788	1.0904	0.156576	0.404824	0.754179	1.32595	2.47021	6.38666	1.340723	0.2227882	0.0409162	0.126759	0.00473978	0.0331275	0.0258479	0.000924099	0.000125774	0.0650317	0.00157718	0.0160297	0.00662809	0.0835136	0.0807481	0.180561	0.0724018	0.00536248	0.044681	0.0317512	0.121067	0.0526267	0.00557948	1.599116
11124	-29.23766	-49.63124	20.39359	0.187065	0.25594	0.0098046	0.0266046	0.13651	0.0141898	0.00464199	0.0147697	0.00638284	0.0451538	0.103275	0.152331	0.127843	0.070009	0.183531	0.00477664	0.0397599	0.0261469	0.030341	0.226427	0.0273896	0.114341	1.29522	0.481097	0.699881	0.894644	1.11776	1.42881	2.07858	0.5290594	0.02942638	0.1105	0.151185	0.00579163	0.0157155	0.0806371	0.00838198	0.00274205	0.00872452	0.00377038	0.0266726	0.0610049	0.0899829	0.0755175	0.0413547	0.108413	0.00282159	0.0234864	0.0154451	0.0179226	0.133751	0.0161792	1.692891
11160	-27.60778	-46.92675	19.31898	0.016438	0.0554177	0.0494873	0.0347643	0.0199056	0.0247187	0.0245107	0.00893493	0.00898884	0.0960336	0.099443	0.0159208	0.0654857	0.0107238	0.00289197	0.0643222	0.0926812	0.115361	0.0427122	0.165541	0.099495	1.96153	0.679489	0.567518	0.758604	0.917417	1.09002	1.31821	1.76206	0.4096064	0.962259	0.0147588	0.0497566	0.0444319	0.031213	0.0178722	0.0221936	0.0220068	0.00802219	0.0080706	0.0862234	0.0892845	0.0142944	0.0587961	0.00962831	0.00259654	0.0577514	0.0832135	0.103576	0.038349	0.14863	0.0893312	1.113777
11196	-33.67249	-53.51399	19.8415	0.0332994	0.0281655	0.00471998	0.0180806	0.038869	0.00843408	0.0102988	0.0111222	0.0214814	0.0238101	0.0162154	0.0125771	0.0203803	0.016723	0.00206561	0.0162198	0.0358934	0.0487975	0.00216329	0.0178268	0.023704	0.110973	1.29634	0.0455959	0.221796	0.625101	1.59974	4.50864	21.9318	2.232792	0.02853488	0.0810506	0.0685547	0.0114884	0.0440081	0.0946069	0.0205285	0.0250673	0.0270713	0.0522855	0.0579536	0.0394681	0.0306126	0.0496056	0.0407038	0.00502768	0.039479	0.0873644	0.118773	0.00526544	0.0433904	0.0576953	0.4108472
11232	-37.19148	-56.18701	18.99553	0.185231	0.0660769	0.0240757	0.184395	0.0780725	0.0043736	0.00427321	0.0865349	0.0147717	0.0867751	0.062039	0.071042	0.0731334	0.125876	0.0285048	0.292099	0.258523	0.0150733	0.0230236	0.0244016	0.0257502	0.705881	1.09804	0.206456	0.463276	0.78659	1.27131	2.15854	4.84364	1.140761	0.2142851	0.10682	0.0381057	0.0138841	0.106338	0.0450234	0.00252219	0.0024643	0.0499035	0.00851862	0.050042	0.0357771	0.0409689	0.0421751	0.072591	0.0164383	0.168449	0.149086	0.0086926	0.0132774	0.014072	0.0148498	1.734044
11268	-28.67528	-48.36816	19.69287	0.0206183	0.305032	0.0135814	0.308524	0.143761	0.0895355	0.143925	0.00238758	0.0418183	0.0429391	0.134459	0.0876595	0.0741159	0.00960998	0.151118	0.102439	0.00116978	0.0639578	0.0153551	0.285172	0.0261949	0.0848701	1.30504	0.373934	0.618943	0.860992	1.16145	1.61566	2.67427	0.7112657	0.02167747	0.00999253	0.147832	0.00658212	0.149524	0.0696727	0.0433928	0.0697525	0.00115712	0.020267	0.0208101	0.0651647	0.0424836	0.0359198	0.00465741	0.0732382	0.0496465	0.000566927	0.0309967	0.00744175	0.138207	0.0126952	2.063373
11304	-35.35581	-53.03238	17.67657	0.00306424	0.00350006	0.0053353	0.0049775	0.00465501	0.000107204	0.00677998	0.0078971	0.00417651	0.00541267	0.00121511	0.000234149	0.00822702	0.00432009	0.00928681	0.018027	0.00412939	0.00906849	0.0272527	0.00427072	0.00149384	1.19578	0.934739	0.0269128	0.171509	0.576915	1.73336	5.8306	37.1571	2.614006	0.4264232	0.022965	0.0262313	0.0399855	0.037304	0.0348871	0.000803441	0.0508127	0.059185	0.0313009	0.0405654	0.00910664	0.00175483	0.0616576	0.032377	0.0696002	0.135103	0.0309478	0.067964	0.204246	0.032007	0.0111956	0.1334308
11340	-32.2937	-49.691	17.3973	0.0306736	0.132398	0.0130031	0.00748226	0.0126385	0.00406548	0.00797262	0.0279573	0.0151748	0.008929	0.0610789	0.00343945	0.00937974	0.00412306	0.026994	0.0355757	0.0914762	0.00747689	0.0987786	0.0203459	0.00544901	2.60719	0.46427	0.061457	0.256557	0.654148	1.52871	3.89778	16.2715	2.016941	1.871893	0.049124	0.212036	0.0208245	0.0119829	0.0202406	0.00651088	0.0127682	0.0447738	0.0243025	0.0142998	0.0978182	0.0055083	0.0150217	0.00660311	0.0432311	0.0569747	0.1465	0.0119743	0.158195	0.0325841	0.00872663	0.6244123
11376	-27.68941	-45.75179	18.06238	0.0277392	0.264601	0.137744	0.0330462	0.0645644	0.0990569	0.00521399	0.0213147	0.0594776	0.0484129	0.33315	0.153239	0.0498598	0.0789975	0.0487399	0.19667	0.409632	0.0609841	0.234623	0.0847621	0.00110161	1.11376	0.962081	0.411772	0.648735	0.873712	1.14454	1.54146	2.42853	0.6415677	0.3858841	0.011496	0.10966	0.0570858	0.0136955	0.0267577	0.0410525	0.00216085	0.00883352	0.0246495	0.0200639	0.138069	0.0635074	0.0206636	0.0327392	0.0201995	0.0815069	0.169765	0.0252739	0.0972355	0.0351283	0.000456544	2.41293
11412	-27.1961	-46.68909	19.49299	0.0328781	0.0182231	0.0150367	0.00623013	0.00526293	0.000281926	0.000557133	0.0206863	0.00426579	0.00757398	0.00554278	0.0341164	0.00338007	0.0220663	0.00233702	0.00708084	0.00481501	0.00295776	0.0267153	0.0102705	0.0123106	1.03489	0.988372	0.158991	0.407856	0.755937	1.32286	2.45184	6.28967	1.329658	0.3490202	0.13553	0.0751194	0.0619846	0.0256819	0.0216949	0.00116216	0.00229662	0.0852731	0.0175845	0.0312215	0.0228485	0.140635	0.0139333	0.0909616	0.00963367	0.0291887	0.0198485	0.0121925	0.110126	0.0423371	0.0507469	0.2425886
11448	-33.83351	-51.44272	17.60921	0.106906	0.345438	0.0833803	0.000378873	0.0364232	0.0156751	0.0263259	0.313803	0.0545326	0.0226371	0.131253	0.040182	0.016048	0.0549435	0.0608237	0.117903	0.0417484	0.216785	0.317765	0.122573	0.0359861	0.363282	1.21224	0.0421874	0.213549	0.617754	1.61877	4.68276	23.7038	2.288972	0.09989295	0.0494587	0.159813	0.038575	0.000175282	0.0168508	0.00725193	0.0121794	0.145178	0.0252289	0.0104728	0.0607227	0.0185898	0.00742443	0.025419	0.0281394	0.0545465	0.0193144	0.100293	0.147011	0.0567071	0.0166486	2.161512
11484	-22.82399	-43.04537	20.22138	0.0021822	0.0710903	0.00467431	0.000621017	0.00527939	0.0041689	0.000905414	0.0400721	0.00820917	0.0016316	0.0538122	0.0333404	0.000784135	0.0105543	0.00100066	0.00310368	0.0151163	0.00808289	0.035019	0.013837	0.016962	0.132599	1.28913	0.0863112	0.302773	0.68884	1.45172	3.3028	11.586	1.771371	0.0342864	0.00660378	0.215134	0.0141454	0.00187932	0.0159765	0.0126159	0.00273997	0.121266	0.0248426	0.00493756	0.162847	0.100895	0.00237295	0.0319394	0.0030282	0.00939238	0.045745	0.0244605	0.105975	0.0418736	0.0513303	0.3304469
11520	-27.0663	-47.29347	20.22718	0.0262128	0.0737161	0.0449562	0.148183	0.179079	0.0627318	0.0203369	0.0544879	0.00421064	0.0385378	0.125967	0.049307	0.178093	0.00814964	0.00866071	0.0419919	0.182882	0.182843	0.0964412	0.00601477	0.079679	0.529716	1.15676	0.684829	0.831406	0.944024	1.05929	1.20278	1.46022	0.2737434	0.1526433	0.0162562	0.045716	0.0278802	0.0918976	0.111058	0.0389039	0.0126122	0.0337913	0.00261128	0.0238997	0.0781197	0.0305784	0.110446	0.0050541	0.00537104	0.0260418	0.113417	0.113392	0.0598092	0.00373013	0.0494139	1.612481
11556	-27.51484	-47.54542	20.03058	0.0749178	0.175465	0.0711441	0.0642628	0.0507515	0.0657354	0.0223593	0.00666969	0.0112912	0.0553002	0.0726187	0.0120347	0.0698	0.0573609	0.106973	0.0930532	0.155554	0.120994	0.0926319	0.00855625	0.034878	0.923659	1.02545	0.651937	0.811685	0.936981	1.06726	1.232	1.53389	0.3093337	0.3002459	0.0526718	0.123363	0.0500187	0.0451807	0.0356814	0.046216	0.01572	0.0046892	0.00793842	0.0388794	0.0510554	0.00846117	0.0490737	0.0403283	0.0752084	0.0654221	0.109364	0.0850661	0.065126	0.00601557	0.0245214	1.422351
11592	-33.00619	-52.93952	19.93333	0.0641858	0.0519971	0.0778944	0.0782769	0.00472707	0.139336	0.00438799	0.00878929	0.0587789	0.00133762	0.0677723	0.0814364	0.212717	0.0713122	0.00265187	0.0903847	0.0704427	0.0218103	0.105118	0.0353923	0.105291	0.101449	1.29952	0.133435	0.374449	0.736048	1.35861	2.67059	7.49427	1.456361	0.02602215	0.0474032	0.0384015	0.0575274	0.0578099	0.00349108	0.102904	0.00324067	0.00649116	0.04341	0.000987874	0.0500519	0.0601433	0.157098	0.0526663	0.00195849	0.0667519	0.0520241	0.0161076	0.0776325	0.0261383	0.0777605	1.354039
11628	-30.65239	-49.70032	19.04793	0.0809067	0.136905	0.094449	0.0652605	0.0647883	0.0113933	0.00522229	0.00846089	0.125197	0.111814	0.0815757	0.0216925	0.072799	0.0751978	0.0167396	0.0616611	0.0339603	0.025927	0.0131078	0.0851612	0.00658214	2.06952	0.643494	0.517922	0.725514	0.904741	1.10529	1.37833	1.93079	0.4757292	1.072021	0.0674896	0.114201	0.0787862	0.0544381	0.0540442	0.00950393	0.00435626	0.00705779	0.104435	0.0932719	0.0680477	0.0180951	0.0607265	0.0627275	0.0139636	0.0514356	0.0283286	0.0216274	0.0109341	0.0710386	0.0054906	1.198801
11664	-29.55556	-50.00682	20.45126	0.00410275	0.0375456	0.0171327	0.0571602	0.0430367	0.0284401	0.00570888	0.0104084	0.01333	0.0709585	0.075724	0.00956447	0.040164	0.0164912	0.03729	8.52958e-05	0.0095846	0.00121278	0.0363482	0.00927251	0.00675767	0.240712	1.2531	0.131287	0.371496	0.734233	1.36197	2.69182	7.61691	1.468098	0.0640314	0.00773638	0.0707983	0.0323064	0.107785	0.0811526	0.0536283	0.010765	0.0196268	0.0251358	0.133804	0.14279	0.0180353	0.0757356	0.0310967	0.0703163	0.000160839	0.0180733	0.0022869	0.0685404	0.0174848	0.0127427	0.5303188
11700	-37.9038	-54.87386	16.97006	0.183932	0.302464	0.170505	0.0195186	0.0617724	0.104884	0.110075	0.111531	0.151087	0.0203685	0.136248	0.0197973	0.0600858	0.0235315	0.06733	0.0742406	0.00577734	0.00491894	0.77971	0.423646	0.0345944	0.032409	1.32253	0.0563695	0.245969	0.645604	1.54894	4.06555	17.7401	2.079421	0.008168443	0.0641769	0.105535	0.0594918	0.00681035	0.0215534	0.0365958	0.038407	0.038915	0.0527167	0.00710689	0.0475391	0.00690761	0.0209649	0.00821052	0.0234925	0.0259038	0.00201581	0.0017163	0.272054	0.147817	0.0120705	2.866018
11736	-24.77796	-45.1821	20.40414	0.00871745	0.0146843	0.0522899	0.120158	0.113779	0.0593319	0.117373	0.00278716	0.0772759	0.0163094	0.21999	0.059199	0.304591	0.0910832	0.136828	0.06922	0.0591155	0.00719438	0.07337	0.079196	0.16352	0.0577821	1.31407	0.641728	0.805461	0.934733	1.06982	1.24152	1.55829	0.3207466	0.01465726	0.00472231	0.00795461	0.0283259	0.0650905	0.0616351	0.0321406	0.0635818	0.00150983	0.041861	0.00883493	0.11917	0.0320686	0.164999	0.0493405	0.0741209	0.037497	0.0320233	0.00389725	0.0397451	0.0429011	0.0885803	1.846013
11772	-24.33766	-45.27051	20.93285	0.0155836	0.0104213	0.119921	0.00269164	0.252081	0.00148113	0.0812456	0.0207889	0.0918623	0.0239844	0.205795	0.000446222	0.0389586	0.0208274	0.149822	0.0168786	0.0461223	0.0544378	0.137543	0.0395146	0.0280325	0.295449	1.23485	0.762399	0.876072	0.959563	1.04214	1.14146	1.31165	0.1961583	0.07975286	0.0114717	0.00767153	0.0882785	0.00198142	0.185567	0.00109032	0.0598081	0.0153035	0.0676234	0.0176558	0.151494	0.000328481	0.028679	0.0153319	0.11029	0.012425	0.0339524	0.0400738	0.101251	0.0290882	0.0206358	1.358438
11808	-32.54028	-49.03785	16.49757	0.604366	0.228424	0.0647499	0.00758576	0.125045	0.00519837	0.019601	0.0599304	0.0661847	0.0805236	0.362447	0.0857199	0.107435	0.00588904	0.0710408	0.000499057	0.0789156	0.443807	0.25455	0.00356279	0.0506984	2.70216	0.432612	0.917202	0.958725	0.986936	1.01324	1.04305	1.09027	0.06249344	2.082053	0.22169	0.0837892	0.0237512	0.00278257	0.0458682	0.00190684	0.00718992	0.0219834	0.0242775	0.0295372	0.132951	0.0314433	0.0394087	0.00216018	0.0260588	0.000183061	0.0289474	0.162795	0.0933727	0.00130688	0.0185969	2.726174
11844	-38.18699	-56.04707	17.86008	0.0075441	0.139128	0.0310151	0.0602862	0.0635482	0.00332766	0.0250922	0.0655327	0.0142647	0.052806	0.223331	0.100634	0.123669	0.000912187	0.157647	0.00515417	0.00394917	0.024819	0.0882923	0.206708	0.00829067	2.56985	0.476717	0.308726	0.56372	0.83625	1.19581	1.77393	3.23912	0.8498239	1.796909	0.00536583	0.0989567	0.0220598	0.0428793	0.0451995	0.00236684	0.0178471	0.0466109	0.010146	0.0375589	0.158847	0.0715772	0.0879611	0.000648804	0.112128	0.00366597	0.0028089	0.0176528	0.062799	0.147024	0.00589684	1.405951
11880	-30.87855	-47.75701	16.87846	0.0569827	0.0874839	0.0148791	0.121686	0.368658	0.0159806	0.00891006	0.146535	0.00848492	0.031985	0.377846	0.0636572	0.186186	0.000406475	0.123158	0.0092036	0.00817622	0.027862	0.122024	0.437126	0.0683637	2.36096	0.546348	0.328258	0.580841	0.844093	1.1847	1.72164	3.04638	0.805466	1.440447	0.0249312	0.0382762	0.00650996	0.0532404	0.161296	0.0069919	0.00389836	0.0641123	0.00371235	0.0139942	0.165316	0.0278515	0.0814605	0.000177842	0.0538845	0.00402679	0.00357729	0.0121903	0.0533881	0.191253	0.0299107	2.285593
11916	-33.07177	-51.053	17.98122	0.0260668	0.100672	0.00192565	0.0477812	0.116953	0.0280869	0.00557498	0.0377429	0.0182953	0.0173587	0.0979412	0.00914743	0.0751285	0.0772507	0.0696399	0.0859189	0.00458865	0.0588406	0.0216077	0.0650334	0.129943	2.23884	0.587054	0.128805	0.368054	0.732103	1.36593	2.71699	7.76369	1.481899	1.271229	0.0237945	0.091896	0.00175778	0.043616	0.106758	0.0256385	0.00508899	0.0344527	0.0167005	0.0158455	0.0894035	0.00835002	0.0685794	0.0705165	0.0635692	0.0784292	0.00418864	0.0537113	0.0197241	0.0593642	0.118616	1.095497
11952	-30.33398	-49.87244	19.53846	0.0982132	0.0539833	0.0337487	0.0310667	0.0184698	0.00105205	0.0781226	0.172584	0.0529512	0.0315529	0.0467384	0.0715299	0.0696137	0.043165	0.00369903	0.0142452	0.0824346	0.0869083	0.07942	0.0320856	0.105491	0.053456	1.31551	0.0599992	0.25357	0.651763	1.5343	3.94368	16.6669	2.034299	0.01354501	0.0813646	0.0447224	0.027959	0.0257372	0.0153013	0.00087157	0.0647206	0.142977	0.0438674	0.0261399	0.0387204	0.0592589	0.0576714	0.03576	0.00306446	0.0118014	0.0682928	0.0719991	0.0657954	0.0265813	0.0873941	1.207075
11988	-38.39391	-55.35449	16.96058	0.0196313	0.0135579	0.0174135	0.000577358	0.0226667	0.0175317	0.00681566	0.0521901	0.020121	0.0146805	0.0363773	0.0146877	0.0125848	0.0156233	0.00213727	0.00102461	0.0191883	0.022889	0.0441709	0.00219164	0.0525312	2.90869	0.363769	0.0597892	0.253137	0.651415	1.53512	3.95043	16.7254	2.036834	2.665332	0.0480462	0.0331819	0.0426183	0.00141304	0.0554751	0.0429076	0.0166809	0.127732	0.0492447	0.0359295	0.089031	0.0359471	0.0308004	0.038237	0.00523083	0.00250765	0.046962	0.0560192	0.108105	0.00536389	0.128567	0.4085915
